genome name1 name2 coverage_overlap compared_bases_count consensus_SNPs population_SNPs popANI conANI percent_compared tid1 animal1 exhibit1 date1 tid2 animal2 exhibit2 date2 timediff dyad sample1 sample2
CAVAOT01.fasta NA000337 NA000388 0.8211695896776974 1355059 4906 3711 0.997261373858998 0.9963794934390311 0.705658824907891 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 62 Hope/Jeudi Hope_11Mar25 Jeudi_12May25
CAVAZJ01.fasta NA000334 NA000337 0.9649591345175883 1952593 1947 86 0.99995595600312 0.9990028643962157 0.888168835469386 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001089 Hope Chimpanzee_B_Group 2025-03-11 4 Hope/Zira Zira_07Mar25 Hope_11Mar25
CAVAZJ01.fasta NA000334 NA000354 0.6122238789670582 1148088 1208 103 0.999910285622705 0.9989478158468689 0.522226588939106 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001073 Alex Chimpanzee_B_Group 2025-02-27 8 Alex/Zira Zira_07Mar25 Alex_27Feb25
CAVAZJ01.fasta NA000334 NA000363 0.67209750274065 1281217 1604 346 0.99972994426393 0.9987480653160238 0.582782490193082 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001092 Alex Chimpanzee_B_Group 2025-03-11 4 Alex/Zira Zira_07Mar25 Alex_11Mar25
CAVAZJ01.fasta NA000334 NA000366 0.9281332421687148 1858190 1671 78 0.999958023668193 0.9991007378147552 0.84522808817857 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001095 Hope Chimpanzee_B_Group 2025-03-13 6 Hope/Zira Zira_07Mar25 Hope_13Mar25
CAVAZJ01.fasta NA000334 NA000387 0.44846875124968694 837065 636 48 0.999942656782926 0.9992402023737702 0.38075269462821 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001201 Hope Chimpanzee_B_Group 2025-05-09 63 Hope/Zira Zira_07Mar25 Hope_09May25
CAVAZJ01.fasta NA000334 NA000396 0.9533866125821969 1926272 1978 122 0.999936665226925 0.9989731460562163 0.876196298479655 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001095 Hope Chimpanzee_B_Group 2025-03-13 6 Hope/Zira Zira_07Mar25 Hope_13Mar25
CAVAZJ01.fasta NA000337 NA000354 0.6213451662174687 1145504 1189 154 0.99986556135989 0.9989620289409727 0.521051214311187 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001073 Alex Chimpanzee_B_Group 2025-02-27 12 Alex/Hope Hope_11Mar25 Alex_27Feb25
CAVAZJ01.fasta NA000337 NA000363 0.6811980474361647 1274250 1575 377 0.999704139690014 0.9987639788110654 0.579613436387852 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001092 Alex Chimpanzee_B_Group 2025-03-11 0 Alex/Hope Hope_11Mar25 Alex_11Mar25
CAVAZJ01.fasta NA000337 NA000366 0.9425794236015679 1854759 820 18 0.999990295235122 0.9995578940444554 0.843667441758914 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Hope/Hope Hope_11Mar25 Hope_13Mar25
CAVAZJ01.fasta NA000337 NA000387 0.45518247866027073 837644 384 2 0.999997612350832 0.9995415713596707 0.381016062240271 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001201 Hope Chimpanzee_B_Group 2025-05-09 59 Hope/Hope Hope_11Mar25 Hope_09May25
CAVAZJ01.fasta NA000337 NA000396 0.9644023643183509 1915826 824 12 0.999993736383158 0.9995698983101806 0.871444764670349 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Hope/Hope Hope_11Mar25 Hope_13Mar25
CAVAZJ01.fasta NA000354 NA000363 0.5860657484768012 873615 448 49 0.999943911219473 0.9994871882923255 0.397378059431017 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001092 Alex Chimpanzee_B_Group 2025-03-11 12 Alex/Alex Alex_27Feb25 Alex_11Mar25
CAVAZJ01.fasta NA000354 NA000366 0.6321728173604443 1127790 1127 183 0.999837735748677 0.9990007004850193 0.512993711927687 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001095 Hope Chimpanzee_B_Group 2025-03-13 14 Alex/Hope Alex_27Feb25 Hope_13Mar25
CAVAZJ01.fasta NA000354 NA000387 0.4271283218105204 570866 590 123 0.99978453787754 0.9989664825020232 0.259667729234442 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001201 Hope Chimpanzee_B_Group 2025-05-09 71 Alex/Hope Alex_27Feb25 Hope_09May25
CAVAZJ01.fasta NA000354 NA000396 0.6243251012113323 1142717 1184 150 0.999868733903495 0.9989638729449198 0.519783501815826 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001095 Hope Chimpanzee_B_Group 2025-03-13 14 Alex/Hope Alex_27Feb25 Hope_13Mar25
CAVAZJ01.fasta NA000363 NA000366 0.6893723043099111 1246996 1464 395 0.999683238759387 0.9988259785917517 0.567216509100966 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Alex/Hope Alex_11Mar25 Hope_13Mar25
CAVAZJ01.fasta NA000363 NA000387 0.44488969948038587 624556 751 254 0.999593311088197 0.9987975457765197 0.284089503140397 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001201 Hope Chimpanzee_B_Group 2025-05-09 59 Alex/Hope Alex_11Mar25 Hope_09May25
CAVAZJ01.fasta NA000363 NA000396 0.6840076611930278 1272169 1649 459 0.999639198880023 0.9987037885689716 0.578666859529996 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Alex/Hope Alex_11Mar25 Hope_13Mar25
CAVAZJ01.fasta NA000366 NA000387 0.46586344589675294 830100 361 8 0.999990362606915 0.9995651126370316 0.377584550555665 T001095 Hope Chimpanzee_B_Group 2025-03-13 T001201 Hope Chimpanzee_B_Group 2025-05-09 57 Hope/Hope Hope_13Mar25 Hope_09May25
CAVAZJ01.fasta NA000366 NA000396 0.9433906775606202 1842894 768 12 0.999993488502323 0.9995832641486705 0.838270452610205 T001095 Hope Chimpanzee_B_Group 2025-03-13 T001095 Hope Chimpanzee_B_Group 2025-03-13 0 Hope/Hope Hope_13Mar25 Hope_13Mar25
CAVAZJ01.fasta NA000387 NA000396 0.4584283878836729 836674 350 6 0.999992828748115 0.9995816769733492 0.380574841888459 T001201 Hope Chimpanzee_B_Group 2025-05-09 T001095 Hope Chimpanzee_B_Group 2025-03-13 57 Hope/Hope Hope_09May25 Hope_13Mar25
CAVBQZ01.fasta NA000334 NA000366 0.47836707531463857 747997 10495 7290 0.990253971606838 0.9859691950636166 0.336871397927332 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001095 Hope Chimpanzee_B_Group 2025-03-13 6 Hope/Zira Zira_07Mar25 Hope_13Mar25
CAVBQZ01.fasta NA000334 NA000396 0.5363052818238746 921584 12855 8887 0.99035682043091 0.9860511901248286 0.415048844296785 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001095 Hope Chimpanzee_B_Group 2025-03-13 6 Hope/Zira Zira_07Mar25 Hope_13Mar25
CAVBQZ01.fasta NA000337 NA000396 0.36050075717292956 602035 666 40 0.999933558680143 0.998893752024384 0.271135274675141 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Hope/Hope Hope_11Mar25 Hope_13Mar25
CAVBQZ01.fasta NA000366 NA000396 0.6610980054862217 1167167 1101 50 0.999957161228856 0.9990566902594059 0.52565074312417 T001095 Hope Chimpanzee_B_Group 2025-03-13 T001095 Hope Chimpanzee_B_Group 2025-03-13 0 Hope/Hope Hope_13Mar25 Hope_13Mar25
CAVBQZ01.fasta NA000388 NA000396 0.34693346918092427 573975 6741 3670 0.993605993292391 0.9882555860446883 0.258498042940467 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 T001095 Hope Chimpanzee_B_Group 2025-03-13 60 Hope/Jeudi Jeudi_12May25 Hope_13Mar25
CAVBRO01.fasta NA000334 NA000337 0.9124761251670307 2255928 7785 3665 0.998375391413201 0.9965490919922976 0.778336439073046 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001089 Hope Chimpanzee_B_Group 2025-03-11 4 Hope/Zira Zira_07Mar25 Hope_11Mar25
CAVBRO01.fasta NA000334 NA000363 0.6358534666855071 1512300 4045 2912 0.99807445612643 0.997325266150896 0.521771172134114 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001092 Alex Chimpanzee_B_Group 2025-03-11 4 Alex/Zira Zira_07Mar25 Alex_11Mar25
CAVBRO01.fasta NA000334 NA000366 0.8029094730792338 1960522 6825 3303 0.998315244613424 0.9965187842829614 0.676415963720636 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001095 Hope Chimpanzee_B_Group 2025-03-13 6 Hope/Zira Zira_07Mar25 Hope_13Mar25
CAVBRO01.fasta NA000334 NA000387 0.7935078485377153 1941433 6671 3388 0.998254897284635 0.996563878331109 0.669829909429247 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001201 Hope Chimpanzee_B_Group 2025-05-09 63 Hope/Zira Zira_07Mar25 Hope_09May25
CAVBRO01.fasta NA000334 NA000388 0.6714873331102714 1620793 9031 3630 0.997760355579028 0.9944280361526734 0.559203242343958 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 66 Jeudi/Zira Zira_07Mar25 Jeudi_12May25
CAVBRO01.fasta NA000334 NA000396 0.9017866948802519 2227680 7723 3464 0.998445019033254 0.9965331645478704 0.768590362189859 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001095 Hope Chimpanzee_B_Group 2025-03-13 6 Hope/Zira Zira_07Mar25 Hope_13Mar25
CAVBRO01.fasta NA000337 NA000363 0.6311252722993274 1474476 7103 4751 0.996777838364273 0.9951826954117937 0.508721200028844 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001092 Alex Chimpanzee_B_Group 2025-03-11 0 Alex/Hope Hope_11Mar25 Alex_11Mar25
CAVBRO01.fasta NA000337 NA000366 0.7939987220246916 1911547 1861 45 0.999976458857669 0.999026442980476 0.659518692573861 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Hope/Hope Hope_11Mar25 Hope_13Mar25
CAVBRO01.fasta NA000337 NA000387 0.7873006990387602 1897809 1732 44 0.999976815369724 0.9990873686445791 0.654778831195312 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001201 Hope Chimpanzee_B_Group 2025-05-09 59 Hope/Hope Hope_11Mar25 Hope_09May25
CAVBRO01.fasta NA000337 NA000388 0.6656150394344842 1580169 9148 3027 0.998084382113559 0.9942107458126315 0.54518721900416 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 62 Hope/Jeudi Hope_11Mar25 Jeudi_12May25
CAVBRO01.fasta NA000337 NA000396 0.8879744240118069 2171124 1977 31 0.999985721681488 0.999089411751701 0.749077507325601 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Hope/Hope Hope_11Mar25 Hope_13Mar25
CAVBRO01.fasta NA000363 NA000366 0.6000999460279975 1310348 6402 4410 0.996634481832307 0.9951142749864922 0.452094036807242 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Alex/Hope Alex_11Mar25 Hope_13Mar25
CAVBRO01.fasta NA000363 NA000387 0.5909732075515702 1294434 6273 4415 0.996589242865994 0.9951538664775492 0.446603415612147 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001201 Hope Chimpanzee_B_Group 2025-05-09 59 Alex/Hope Alex_11Mar25 Hope_09May25
CAVBRO01.fasta NA000363 NA000388 0.5373258771781821 1100274 6002 3039 0.997237960726146 0.9945449951557521 0.379614662863645 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 62 Alex/Jeudi Alex_11Mar25 Jeudi_12May25
CAVBRO01.fasta NA000363 NA000396 0.6326159909071832 1465197 6974 4571 0.996880282992662 0.9952402304946024 0.50551977524128 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001095 Hope Chimpanzee_B_Group 2025-03-13 2 Alex/Hope Alex_11Mar25 Hope_13Mar25
CAVBRO01.fasta NA000366 NA000387 0.7208512882489541 1667876 1676 56 0.999966424362483 0.9989951291343001 0.575447738870831 T001095 Hope Chimpanzee_B_Group 2025-03-13 T001201 Hope Chimpanzee_B_Group 2025-05-09 57 Hope/Hope Hope_13Mar25 Hope_09May25
CAVBRO01.fasta NA000366 NA000388 0.62560966484 1398333 8151 2733 0.998045529927421 0.9941709163697059 0.48245047176077 T001095 Hope Chimpanzee_B_Group 2025-03-13 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 60 Hope/Jeudi Hope_13Mar25 Jeudi_12May25
CAVBRO01.fasta NA000366 NA000396 0.7929407523182466 1897538 1963 41 0.999978393054579 0.9989655016131429 0.654685331236542 T001095 Hope Chimpanzee_B_Group 2025-03-13 T001095 Hope Chimpanzee_B_Group 2025-03-13 0 Hope/Hope Hope_13Mar25 Hope_13Mar25
CAVBRO01.fasta NA000387 NA000388 0.6200250836850876 1385831 8062 2891 0.997913887046833 0.9941825518407367 0.478137052998606 T001201 Hope Chimpanzee_B_Group 2025-05-09 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 3 Hope/Jeudi Hope_09May25 Jeudi_12May25
CAVBRO01.fasta NA000387 NA000396 0.782430617653026 1876617 1913 47 0.9999749549322 0.9989806124531537 0.647467203423134 T001201 Hope Chimpanzee_B_Group 2025-05-09 T001095 Hope Chimpanzee_B_Group 2025-03-13 57 Hope/Hope Hope_09May25 Hope_13Mar25
CAVBRO01.fasta NA000388 NA000396 0.6662161021326993 1569343 9034 2841 0.998189688296312 0.9942434509218189 0.54145205090952 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 T001095 Hope Chimpanzee_B_Group 2025-03-13 60 Hope/Jeudi Jeudi_12May25 Hope_13Mar25
CAVBSP01.fasta NA000334 NA000396 0.5235170698805965 954354 8634 6095 0.993613480951513 0.9909530425816835 0.380797830656501 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001095 Hope Chimpanzee_B_Group 2025-03-13 6 Hope/Zira Zira_07Mar25 Hope_13Mar25
CAVBVV01.fasta NA000334 NA000388 0.6887540549086978 1379621 5578 4525 0.996720113712389 0.9959568606160677 0.629630998768688 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 66 Jeudi/Zira Zira_07Mar25 Jeudi_12May25
CAVCMC01.fasta NA000334 NA000337 0.44207916340667697 523504 2619 112 0.999786057031083 0.9949971728964822 0.332170481151769 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001089 Hope Chimpanzee_B_Group 2025-03-11 4 Hope/Zira Zira_07Mar25 Hope_11Mar25
CAVCNU01.fasta NA000334 NA000354 0.6946962782473871 2019672 17952 3887 0.998075430069833 0.9911114279942486 0.553000115820316 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001073 Alex Chimpanzee_B_Group 2025-02-27 8 Alex/Zira Zira_07Mar25 Alex_27Feb25
CAVCNU01.fasta NA000334 NA000363 0.44788991924213023 1236345 10092 1721 0.998607993723435 0.9918372298994212 0.338519783506366 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001092 Alex Chimpanzee_B_Group 2025-03-11 4 Alex/Zira Zira_07Mar25 Alex_11Mar25
CAVCNU01.fasta NA000334 NA000388 0.8607617396287024 2727991 26787 7852 0.997121691383879 0.9901806860799761 0.746942740681051 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 66 Jeudi/Zira Zira_07Mar25 Jeudi_12May25
CAVCNU01.fasta NA000354 NA000363 0.45948956682083114 1026844 5207 557 0.999457561226437 0.9949291226320649 0.281156965551533 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001092 Alex Chimpanzee_B_Group 2025-03-11 12 Alex/Alex Alex_27Feb25 Alex_11Mar25
CAVCNU01.fasta NA000354 NA000388 0.6719735743112406 2019575 20327 8479 0.995801591919092 0.9899350110790637 0.552973556551665 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 74 Alex/Jeudi Alex_27Feb25 Jeudi_12May25
CAVCNU01.fasta NA000363 NA000388 0.427119252886563 1224396 12579 4634 0.996215276756866 0.9897263630394089 0.335248064938233 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 62 Alex/Jeudi Alex_11Mar25 Jeudi_12May25
CAVCRQ01.fasta NA000334 NA000337 0.8251277442809796 1093914 12499 1004 0.999082194761197 0.9885740560958174 0.746466628817242 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001089 Hope Chimpanzee_B_Group 2025-03-11 4 Hope/Zira Zira_07Mar25 Hope_11Mar25
CAVCRQ01.fasta NA000334 NA000363 0.494956462780909 637758 8030 1497 0.997652714666065 0.9874090172134258 0.435194233057833 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001092 Alex Chimpanzee_B_Group 2025-03-11 4 Alex/Zira Zira_07Mar25 Alex_11Mar25
CAVCRQ01.fasta NA000334 NA000388 0.7187032678045948 956071 15492 3870 0.995952183467546 0.9837961825010904 0.652405121682261 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 66 Jeudi/Zira Zira_07Mar25 Jeudi_12May25
CAVCRQ01.fasta NA000337 NA000363 0.5001207525680854 572416 5324 986 0.998277476520572 0.9906990720035778 0.390606063914577 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001092 Alex Chimpanzee_B_Group 2025-03-11 0 Alex/Hope Hope_11Mar25 Alex_11Mar25
CAVCRQ01.fasta NA000337 NA000388 0.6766469522257985 836204 12457 3886 0.99535280864478 0.9851029174698996 0.5706101036128 T001089 Hope Chimpanzee_B_Group 2025-03-11 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 62 Hope/Jeudi Hope_11Mar25 Jeudi_12May25
CAVCRQ01.fasta NA000363 NA000388 0.4690778806578116 506860 7141 2799 0.994477765063331 0.9859112970050902 0.345871865139588 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 62 Alex/Jeudi Alex_11Mar25 Jeudi_12May25
CAVCRX01.fasta NA000334 NA000354 0.6830079351929673 1040498 185 76 0.999926958052779 0.999822200523211 0.62176968961054 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001073 Alex Chimpanzee_B_Group 2025-02-27 8 Alex/Zira Zira_07Mar25 Alex_27Feb25
CAVCRX01.fasta NA000334 NA000388 0.6828670898322071 1028899 178 67 0.999934881849433 0.9998269995402853 0.614838482986604 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 66 Jeudi/Zira Zira_07Mar25 Jeudi_12May25
CAVCRX01.fasta NA000334 NA000390 0.5569587597368163 715625 154 46 0.999935720524017 0.9997848034934498 0.427635549638291 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001073 Alex Chimpanzee_B_Group 2025-02-27 8 Alex/Zira Zira_07Mar25 Alex_27Feb25
CAVCRX01.fasta NA000354 NA000363 0.33451883871314175 494089 54 2 0.999995952146273 0.9998907079493775 0.295252431210807 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001092 Alex Chimpanzee_B_Group 2025-03-11 12 Alex/Alex Alex_27Feb25 Alex_11Mar25
CAVCRX01.fasta NA000354 NA000388 0.963240684755181 1505726 143 66 0.999956167323935 0.9999050292018601 0.899775672474642 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 74 Alex/Jeudi Alex_27Feb25 Jeudi_12May25
CAVCRX01.fasta NA000354 NA000390 0.6569844170422711 999977 66 0 1 0.9999339984819651 0.597555582910951 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001073 Alex Chimpanzee_B_Group 2025-02-27 0 Alex/Alex Alex_27Feb25 Alex_27Feb25
CAVCRX01.fasta NA000363 NA000388 0.33655450089660743 489330 90 49 0.999899863078086 0.9998160750413831 0.292408598783588 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 62 Alex/Jeudi Alex_11Mar25 Jeudi_12May25
CAVCRX01.fasta NA000388 NA000390 0.6581151330180666 989813 123 38 0.999961608909966 0.9998757341033104 0.591481888271268 T001202 Jeudi Chimpanzee_B_Group 2025-05-12 T001073 Alex Chimpanzee_B_Group 2025-02-27 74 Alex/Jeudi Jeudi_12May25 Alex_27Feb25
CAVCZJ01.fasta NA000354 NA000363 0.6734703530984208 1028925 65 0 1 0.999936827271181 0.48670406377849 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001092 Alex Chimpanzee_B_Group 2025-03-11 12 Alex/Alex Alex_27Feb25 Alex_11Mar25
CAVDDQ01.fasta NA000334 NA000363 0.4519517451415209 654146 5224 5164 0.992105737862801 0.9920140152198439 0.357283069982358 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001092 Alex Chimpanzee_B_Group 2025-03-11 4 Alex/Zira Zira_07Mar25 Alex_11Mar25
CAVDJI01.fasta NA000354 NA000363 0.6601676141938607 394656 150 7 0.999982263034136 0.9996199221600583 0.408941555353152 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001092 Alex Chimpanzee_B_Group 2025-03-11 12 Alex/Alex Alex_27Feb25 Alex_11Mar25
CAVDJI01.fasta NA000363 NA000390 0.5323696008924702 293931 132 1 0.99999659784099 0.9995509150106657 0.304570563494555 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001073 Alex Chimpanzee_B_Group 2025-02-27 12 Alex/Alex Alex_11Mar25 Alex_27Feb25
CAVDUV01.fasta NA000334 NA000354 0.9296846161044837 2214841 341 101 0.999954398532445 0.9998460386095436 0.855961650165195 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001073 Alex Chimpanzee_B_Group 2025-02-27 8 Alex/Zira Zira_07Mar25 Alex_27Feb25
CAVDUV01.fasta NA000334 NA000390 0.6033506042797925 1395097 266 74 0.999946957093306 0.9998093322543163 0.539158129301613 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001073 Alex Chimpanzee_B_Group 2025-02-27 8 Alex/Zira Zira_07Mar25 Alex_27Feb25
CAVDUV01.fasta NA000354 NA000390 0.6064597643585848 1395025 126 3 0.999997849500905 0.9999096790380101 0.539130303720087 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001073 Alex Chimpanzee_B_Group 2025-02-27 0 Alex/Alex Alex_27Feb25 Alex_27Feb25
CAVEDZ01.fasta NA000354 NA000363 0.787310951951785 1648246 345 16 0.999990292711161 0.9997906865844055 0.707223848422671 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001092 Alex Chimpanzee_B_Group 2025-03-11 12 Alex/Alex Alex_27Feb25 Alex_11Mar25
CAVEDZ01.fasta NA000354 NA000390 0.7287752084920096 1522027 287 10 0.99999342981432 0.9998114356709835 0.653066224546101 T001073 Alex Chimpanzee_B_Group 2025-02-27 T001073 Alex Chimpanzee_B_Group 2025-02-27 0 Alex/Alex Alex_27Feb25 Alex_27Feb25
CAVEDZ01.fasta NA000363 NA000390 0.6592711860867376 1295925 259 8 0.999993826803249 0.9998001427551749 0.556051139069745 T001092 Alex Chimpanzee_B_Group 2025-03-11 T001073 Alex Chimpanzee_B_Group 2025-02-27 12 Alex/Alex Alex_11Mar25 Alex_27Feb25
CAVEUH01.fasta NA000334 NA000337 0.9707937150310878 1490024 2931 149 0.999900001610712 0.9980329175905891 0.885024673377699 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001089 Hope Chimpanzee_B_Group 2025-03-11 4 Hope/Zira Zira_07Mar25 Hope_11Mar25
CAVEUH01.fasta NA000334 NA000354 0.6345955428512465 946686 3886 1371 0.998551790139497 0.995895154253892 0.562299981705825 T001085 Zira Chimpanzee_B_Group 2025-03-07 T001073 Alex Chimpanzee_B_Group 2025-02-27 8 Alex/Zira Zira_07Mar25 Alex_27Feb25
