genome	name1	name2	coverage_overlap	compared_bases_count	consensus_SNPs	population_SNPs	popANI	conANI	percent_compared
GUT_GENOME000245.fa	BAI_01Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.87766685650899	2097909	10449	402	0.9998083806304278	0.9950193263864162	0.6678524905165926
GUT_GENOME000245.fa	KIC_10Aug23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8449267423259154	2073099	17766	705	0.9996599294100281	0.9914302211327101	0.659954426163126
GUT_GENOME000245.fa	KIC_10Aug23.sorted.bam	WEF_07Aug23.sorted.bam	0.7672076875459153	1665603	4643	325	0.999804875471526	0.9972124209670612	0.5302313454787163
GUT_GENOME000245.fa	KIC_10Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.8934398686512766	2043718	1968	76	0.9999628128734004	0.9990370491427878	0.6506012206504618
GUT_GENOME000245.fa	KIC_10Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.8880303570605962	2085181	2144	66	0.9999683480714624	0.9989717918972022	0.6638006338825369
GUT_GENOME000245.fa	KIC_10Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.8175547466763189	1956785	35461	2650	0.9986457377790611	0.9818779273144469	0.6229267978999616
GUT_GENOME000245.fa	KIC_10Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.876078771505525	2052385	4979	204	0.9999006034442856	0.9975740419073419	0.6533602905316184
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.6777109103243955	1475186	34352	6479	0.995608011464317	0.976713444948637	0.4696136219803672
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	LEC_27Jul23.sorted.bam	0.6995295324525822	1451966	21016	617	0.9995750589201124	0.9855258318720962	0.4622217213641845
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	LOP_29Jul23.sorted.bam	0.6633732883271011	1582676	19784	221	0.9998603630812624	0.9874996524873063	0.5038322006725929
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.6663258574176965	1574746	28590	491	0.9996882036849117	0.9818446911438417	0.5013077488256364
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	NAR_27Jul23.sorted.bam	0.6921801194594908	1431743	28568	1651	0.9988468600859233	0.9800466983250485	0.4557838916414858
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	NGI_29Jul23.sorted.bam	0.6928065192461018	1509621	30396	3562	0.9976404673755863	0.9798651449602251	0.48057572782525315
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	NIT_02Aug23.sorted.bam	0.6909134921561353	1299272	23723	1805	0.9986107604874114	0.9817413135971529	0.4136128121183876
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	NOI_29Jul23.sorted.bam	0.6619189194567442	1530382	36572	6073	0.996031709729989	0.9761026985419327	0.4871848255294982
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.6861800600746235	1488804	33499	3567	0.9976041171302603	0.977499388771121	0.4739488029705126
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.6503491191041738	1289718	27779	3708	0.9971249528966797	0.9784611829872887	0.4105713729070607
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.6581068380174422	1487012	35145	8074	0.9945703195401248	0.976365355491415	0.47337833415465563
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.6572105054403486	1523463	36133	6180	0.9959434525157487	0.9762823252025156	0.48498221741738073
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.6759343383540101	1523352	22338	700	0.9995404870312311	0.985336284719487	0.4849468814583628
GUT_GENOME000245.fa	KOK_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.6707457230384148	1530486	33670	3406	0.9977745631126322	0.9780004521439595	0.4872179330947042
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.7874440242638732	1797565	33690	4064	0.9977391638132697	0.9812579795445505	0.5722403889374891
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.7996361053841167	1945311	28464	418	0.9997851243323047	0.9853678923318688	0.6192741421002166
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	NAR_27Jul23.sorted.bam	0.7773420207659035	1713273	27489	1224	0.999285577955177	0.9839552715766839	0.5454067073380372
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	NIT_02Aug23.sorted.bam	0.7171073662715769	1494739	22899	1148	0.9992319729397574	0.9846802685953869	0.47583816258106576
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.7945545510210654	1807348	32741	2483	0.998626163859976	0.9818845070235506	0.5753547284606637
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.7124797197492375	1535678	26435	2197	0.9985693615458449	0.9827861048995948	0.4888707646192184
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.7763435954870705	1827712	34868	5249	0.9971281033335668	0.9809225961201765	0.5818374444015744
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.7814588968888846	1878223	36267	4564	0.9975700435997217	0.9806907912425734	0.5979172158065703
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.788208361985681	1853211	25891	668	0.999639544552671	0.9860291137922234	0.5899548463745306
GUT_GENOME000245.fa	LEC_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.7888299271139684	1872311	33419	2505	0.9986620812461178	0.9821509353948142	0.5960351780613993
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.8257092225787831	2060230	45662	2719	0.9986802444387277	0.9778364551530654	0.6558576833108584
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	LEC_27Jul23.sorted.bam	0.796903122938911	1954904	24141	279	0.9998572819944099	0.9876510560109345	0.6223279966484957
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.9137500613346712	2323323	37084	399	0.9998282632247001	0.9840383795107267	0.7396112280487293
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	NAR_27Jul23.sorted.bam	0.7846809184163308	1929548	35445	668	0.9996538049325542	0.9816304129257215	0.6142561175776977
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	NIT_02Aug23.sorted.bam	0.6794369999705767	1627976	28369	547	0.9996639999606873	0.9825740674309695	0.518253092055585
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.8299759419304225	2066608	44326	1761	0.9991478790365662	0.978551326618304	0.6578880684155102
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.7022678161882254	1713274	34795	1276	0.9992552271265425	0.9796909309310712	0.5454070256800103
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.838950663431874	2126766	48364	4068	0.9980872366776599	0.9772593693899564	0.6770388848353345
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.8614596174525267	2205500	50958	4278	0.9980603037859895	0.9768950351394242	0.7021032217481049
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8597422956488038	2166553	29257	485	0.9997761421022241	0.9864960607933432	0.6897047569204362
GUT_GENOME000245.fa	LOP_29Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.8636014832841618	2191134	46564	2431	0.9988905288311897	0.9787489035357947	0.6975299209620549
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	BAI_01Aug23.sorted.bam	0.8405297136750045	1907315	8516	278	0.9998542453658678	0.9955350846608977	0.6071784204889987
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	KIC_10Aug23.sorted.bam	0.8557053652630571	1883106	3938	128	0.9999320271933709	0.9979087741210532	0.599471679661386
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	KOK_27Jul23.sorted.bam	0.6936152422565153	1441483	31602	4056	0.9971862311244739	0.9780767445748579	0.4588845424598157
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	LEC_27Jul23.sorted.bam	0.7833317194271332	1730721	30295	2476	0.9985693823556772	0.9824957344366885	0.5509611380852877
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	LOP_29Jul23.sorted.bam	0.787429816550368	1942417	40144	1429	0.9992643186298308	0.9793329650636294	0.6183528604299654
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8026388722735597	1950496	15841	331	0.9998302995750824	0.9918784760389152	0.6209247452309189
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	NAK_04Aug23.sorted.bam	0.8288844644764753	1890119	22138	441	0.9997666813570998	0.9882875099398504	0.6017042119189782
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	NAR_27Jul23.sorted.bam	0.8112004723433404	1756392	10497	629	0.9996418794893167	0.9940235437191698	0.559133294877623
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	NGI_29Jul23.sorted.bam	0.8522372586268058	1894881	8418	128	0.9999324495839053	0.9955575046665199	0.6032201563950446
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	NIT_02Aug23.sorted.bam	0.7462486006622854	1529420	12169	469	0.9996933478050503	0.9920433889971362	0.4868785805513428
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	NOI_29Jul23.sorted.bam	0.8379116915091251	1954734	4058	138	0.9999294021590661	0.9979240142136987	0.6222738785130628
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	SAI_27Jul23.sorted.bam	0.8499251605200134	1877403	4753	135	0.9999280921570914	0.9974683112789315	0.5976561753886
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	WEF_07Aug23.sorted.bam	0.7596333582463486	1595252	5451	237	0.9998514341307831	0.9965829850080112	0.5078356693267322
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.8391306581719998	1910274	4025	244	0.999872269632524	0.9978929724217573	0.6081203943875036
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.8318487894127048	1946984	4251	158	0.9999188488451882	0.9978166230436408	0.6198067282212706
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.7912410209536416	1858027	31462	1590	0.9991442535549806	0.9830669844948432	0.5914879813171463
GUT_GENOME000245.fa	MOV_01Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.8344315638833812	1933601	5721	131	0.999932250759076	0.9970412716997974	0.6155463575948118
GUT_GENOME000245.fa	NAJ_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.7148350088793463	1720334	13903	400	0.9997674870112432	0.9919184297932844	0.5476545200103398
GUT_GENOME000245.fa	NAJ_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8597080288018597	2141858	19337	1215	0.9994327355034741	0.9909718571445912	0.6818433018938801
GUT_GENOME000245.fa	NAJ_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.881686989522715	2219215	21408	1456	0.9993439121491158	0.9903533456650212	0.7064692819096443
GUT_GENOME000245.fa	NAJ_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8594836207914768	2152056	32847	545	0.9997467538019457	0.9847369213440542	0.6850897533359055
GUT_GENOME000245.fa	NAJ_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.8778603871483242	2196483	20107	792	0.9996394235694062	0.9908458203409723	0.6992327321763513
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	BAI_01Aug23.sorted.bam	0.8716071392974474	2052162	23371	333	0.9998377321088686	0.988611522871976	0.6532893002716094
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	KIC_10Aug23.sorted.bam	0.8501057125070723	1981547	24847	968	0.9995114927882104	0.98746080713705	0.6308095818387177
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	KOK_27Jul23.sorted.bam	0.6969689038176297	1537677	23206	823	0.9994647770630634	0.9849084040406405	0.4895071302235143
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	LEC_27Jul23.sorted.bam	0.807725653069537	1862518	25386	727	0.9996096682018644	0.9863700646114562	0.5929176551184933
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	LOP_29Jul23.sorted.bam	0.8626943190932819	2151922	31999	547	0.9997458086306102	0.9851300372411268	0.6850470955115056
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8653604345308481	2141138	27071	398	0.9998141175393646	0.9873567233872829	0.6816140956732233
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	NAR_27Jul23.sorted.bam	0.8100486400522581	1856825	22917	422	0.9997727303326915	0.9876579645362379	0.5911053342654387
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	NGI_29Jul23.sorted.bam	0.8685203054982431	2021458	21061	562	0.9997219828460447	0.9895812824209061	0.6435149283284882
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	NIT_02Aug23.sorted.bam	0.7241273279295231	1595956	17007	257	0.9998389679915988	0.9893436911794561	0.5080597820758189
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	NOI_29Jul23.sorted.bam	0.8660795492094824	2097742	27713	1343	0.9993597878099404	0.9867891285010263	0.6677993274070791
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	SAI_27Jul23.sorted.bam	0.8537523194357267	1987219	24364	607	0.9996945480090519	0.9877396502348257	0.6326152175103366
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	WEF_07Aug23.sorted.bam	0.7359581906616588	1661763	19800	447	0.9997310085734248	0.988084943520827	0.5290089123018799
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.8466333035611303	2025381	26143	1366	0.9993255589935919	0.9870923051021018	0.6447637838890947
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.8573085066537067	2086337	27314	1344	0.999355808769149	0.9869081552980176	0.6641686372034804
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.8417645080587398	2029154	24799	594	0.9997072671665137	0.9877786506100572	0.6459648881537312
GUT_GENOME000245.fa	NAK_04Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.863369896914629	2077082	24732	741	0.9996432495202404	0.9880929111128015	0.6612223822421207
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.8229014335916935	1834198	10810	993	0.9994586189713434	0.9941064159921666	0.5839022104393247
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.7972938437884385	1934174	16834	326	0.9998314525994042	0.9912965431238348	0.6157287675454178
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	NIT_02Aug23.sorted.bam	0.7326946828435955	1505160	13860	434	0.9997116585612161	0.9907916766323845	0.4791556042831002
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.8207686094327699	1832881	10945	708	0.999613722876717	0.9940285266746722	0.5834829540607065
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.7358211454112084	1556187	9615	598	0.9996157274157925	0.9938214366268321	0.49539964014623356
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8066476149375904	1859819	11323	1336	0.9992816505262071	0.9939117731349126	0.5920584501330033
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.8033292098748842	1899960	12073	1338	0.9992957746478873	0.9936456556980147	0.6048370152765946
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.7843512435805695	1839364	29852	818	0.9995552810645418	0.9837704771866798	0.5855467650725374
GUT_GENOME000245.fa	NAR_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.8082041432425054	1890536	12304	726	0.999615981922587	0.993491792803734	0.6018369605217753
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.8806431586031098	1995288	8679	174	0.9999127945439455	0.9956502519936972	0.6351839188915587
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	LEC_27Jul23.sorted.bam	0.8022243727981179	1832072	30288	2504	0.9986332414883258	0.983467898641538	0.5832254154044407
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	LOP_29Jul23.sorted.bam	0.8413305341221493	2098033	41300	1972	0.9990600719817085	0.9803148949516046	0.6678919649212613
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.854664363122752	2102318	20086	599	0.9997150764061383	0.9904457841297083	0.6692560602761426
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	NAR_27Jul23.sorted.bam	0.8222035067339676	1848786	13591	665	0.9996403045025222	0.9926486894643296	0.5885461831434106
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	NIT_02Aug23.sorted.bam	0.738537099585362	1592404	12817	317	0.9998009299147703	0.9919511631470406	0.5069290313872452
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	NOI_29Jul23.sorted.bam	0.8888467018829557	2102580	9442	206	0.9999020251310295	0.9955093266367986	0.6693394658731038
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.875771401041872	1990476	9177	193	0.9999030382682333	0.9953895450133536	0.6336520573168356
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.7571083871767723	1667573	8725	253	0.9998482825039743	0.9947678452457553	0.5308584791657912
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8767057361615246	2039725	8958	327	0.999839684271164	0.9956082315017956	0.6493300811517357
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.8801939912517414	2091696	9394	204	0.9999024714872524	0.9955089076041643	0.6658746318375081
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8327915474007318	1993187	31176	1676	0.9991591355954057	0.9843587179727743	0.6345150824060032
GUT_GENOME000245.fa	NGI_29Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.880564618517936	2074458	9499	194	0.9999064815966388	0.9954209726106771	0.6603870529046159
GUT_GENOME000245.fa	NIT_02Aug23.sorted.bam	KIC_10Aug23.sorted.bam	0.7313156240450023	1569042	13031	795	0.9994933214024864	0.9916949323217606	0.49949192621087735
GUT_GENOME000245.fa	NIT_02Aug23.sorted.bam	NAJ_27Jul23.sorted.bam	0.687473164479872	1627856	16447	267	0.9998359805781347	0.9898965264740862	0.5182148910188089
GUT_GENOME000245.fa	NIT_02Aug23.sorted.bam	WEF_07Aug23.sorted.bam	0.6958318767121331	1366420	11417	526	0.9996150524728854	0.9916445895112777	0.4349888389304219
GUT_GENOME000245.fa	NIT_02Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.7089823169611221	1580695	13143	1129	0.9992857572143898	0.9916853029838141	0.5032015652238135
GUT_GENOME000245.fa	NIT_02Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.6988085764111889	1606105	13475	751	0.9995324091513319	0.9916101375688389	0.5112906347611608
GUT_GENOME000245.fa	NIT_02Aug23.sorted.bam	WOD_05Aug23.sorted.bam	0.6974510194763971	1574368	23011	659	0.9995814193377914	0.9853839763003313	0.5011874155597916
GUT_GENOME000245.fa	NIT_02Aug23.sorted.bam	WUL_02Aug23.sorted.bam	0.7092833134023753	1606788	12933	363	0.9997740834509593	0.9919510227858311	0.5115080623288116
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.8952483907624311	2093981	1872	41	0.9999804200706692	0.9991060090803117	0.6666020432461204
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	LEC_27Jul23.sorted.bam	0.7874523414644437	1886479	36687	4406	0.9976644319920869	0.9805526592132751	0.6005454471367686
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	LOP_29Jul23.sorted.bam	0.8702922332259632	2217555	51471	4234	0.9980906899716129	0.9767893017309605	0.7059408342342411
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8903189207761557	2230606	21793	1396	0.999374161102409	0.9902300092441247	0.7100955153256193
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	NAR_27Jul23.sorted.bam	0.8100728274325197	1908990	12291	1268	0.9993357744147429	0.9935615168230321	0.607711643293999
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	NIT_02Aug23.sorted.bam	0.7033265134487033	1612389	13685	758	0.9995298901195679	0.9915125940452335	0.5132910957203378
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	SAI_27Jul23.sorted.bam	0.884017880302129	2080789	3870	168	0.9999192613955572	0.9981401285762276	0.6624024759365302
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.7489915372791861	1729540	4890	250	0.9998554528949894	0.997172658625993	0.5505851762150158
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.9192338274618937	2174355	1982	49	0.9999774645814505	0.9990884653150015	0.6921884609948314
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.9364322761889959	2244940	2399	91	0.999959464395485	0.9989313745578946	0.714658629168529
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8464582753900486	2090072	39338	3427	0.9983603435671116	0.9811786388220118	0.6653576444731377
GUT_GENOME000245.fa	NOI_29Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.9135981488113325	2197856	5873	254	0.9998844328290843	0.9973278504142219	0.6996698157054649
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	KIC_10Aug23.sorted.bam	0.8830826943478172	1983306	3456	152	0.9999233602883266	0.9982574549766904	0.6313695453694613
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	NAJ_27Jul23.sorted.bam	0.8481118481285259	2078138	17644	496	0.9997613248013366	0.9915097072475456	0.6615585513657507
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	NIT_02Aug23.sorted.bam	0.7350796981079025	1575323	12953	476	0.9996978397446111	0.9917775592687976	0.501491432144135
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	WEF_07Aug23.sorted.bam	0.7607348869611451	1658712	5179	240	0.9998553094208036	0.9968776978764246	0.5280376509418465
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	WEH_27Jul23.sorted.bam	0.8767804551599194	2024639	3596	185	0.999908625685863	0.9982238808992615	0.6445275741450289
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	WIE_12Aug23.sorted.bam	0.8775242055256202	2072839	4040	223	0.9998924180797447	0.9980509822518777	0.6598716572501111
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	WOD_05Aug23.sorted.bam	0.8256796019657968	1968654	34704	1739	0.9991166553391302	0.982371711839663	0.6267051987790949
GUT_GENOME000245.fa	SAI_27Jul23.sorted.bam	WUL_02Aug23.sorted.bam	0.8706826988727558	2046646	5959	210	0.9998973931007121	0.997088407081635	0.6515333259477996
GUT_GENOME000245.fa	WEF_07Aug23.sorted.bam	WEH_27Jul23.sorted.bam	0.763006204491691	1705643	4840	479	0.9997191674928458	0.9971623604705088	0.5429777580830211
GUT_GENOME000245.fa	WEF_07Aug23.sorted.bam	WIE_12Aug23.sorted.bam	0.7485514414303686	1728450	4933	310	0.9998206485579566	0.9971459978593538	0.5502381834642992
