genome name1 name2 coverage_overlap compared_bases_count consensus_SNPs population_SNPs popANI conANI percent_compared tid1 animal1 exhibit1 date1 tid2 animal2 exhibit2 date2 timediff dyad sample1 sample2
CAVAZJ01.fasta NA000353 NA000361 0.42968671422889776 778689 507 8 0.999989726322062 0.9993489056606681 0.354199417043296 T001072 Kio Gorilla 2025-02-26 T001086 Kibara Gorilla 2025-03-08 10 Kibara/Kio Kio_26Feb25 Kibara_08Mar25
CAVAZJ01.fasta NA000353 NA000392 0.44486613208874215 670549 457 27 0.99995973448622 0.9993184688963819 0.305010170811409 T001072 Kio Gorilla 2025-02-26 T001075 Kibara Gorilla 2025-02-28 2 Kibara/Kio Kio_26Feb25 Kibara_28Feb25
CAVAZJ01.fasta NA000353 NA000407 0.432574258805754 619973 443 76 0.999877414016417 0.9992854527535877 0.282004850694672 T001072 Kio Gorilla 2025-02-26 T001059 Diara Gorilla 2025-02-20 6 Diara/Kio Kio_26Feb25 Diara_20Feb25
CAVAZJ01.fasta NA000356 NA000358 0.7607499446567713 1451185 1476 60 0.999958654478926 0.9989829001815758 0.660095212622723 T001075 Kibara Gorilla 2025-02-28 T001077 Kibara Gorilla 2025-03-01 1 Kibara/Kibara Kibara_28Feb25 Kibara_01Mar25
CAVAZJ01.fasta NA000356 NA000359 0.37488871151487385 672376 344 11 0.999983640106131 0.999488381500827 0.305841211618378 T001075 Kibara Gorilla 2025-02-28 T001078 Diara Gorilla 2025-03-01 1 Diara/Kibara Kibara_28Feb25 Diara_01Mar25
CAVAZJ01.fasta NA000356 NA000361 0.9739200267968074 1963607 1337 10 0.999994907331253 0.9993191101885459 0.893178733360989 T001075 Kibara Gorilla 2025-02-28 T001086 Kibara Gorilla 2025-03-08 8 Kibara/Kibara Kibara_28Feb25 Kibara_08Mar25
CAVAZJ01.fasta NA000356 NA000389 0.48286017749083393 891611 527 2 0.999997756869307 0.9994089350624881 0.405563834122981 T001075 Kibara Gorilla 2025-02-28 T001072 Kio Gorilla 2025-02-26 2 Kibara/Kio Kibara_28Feb25 Kio_26Feb25
CAVAZJ01.fasta NA000356 NA000392 0.7776946219686613 1499365 783 0 1 0.9994777789264122 0.68201067298385 T001075 Kibara Gorilla 2025-02-28 T001075 Kibara Gorilla 2025-02-28 0 Kibara/Kibara Kibara_28Feb25 Kibara_28Feb25
CAVAZJ01.fasta NA000356 NA000394 0.34658324116742545 600352 688 18 0.999970017589681 0.9988540056500187 0.273079918196837 T001075 Kibara Gorilla 2025-02-28 T001077 Kibara Gorilla 2025-03-01 1 Kibara/Kibara Kibara_28Feb25 Kibara_01Mar25
CAVAZJ01.fasta NA000356 NA000407 0.7153452335331068 1360736 1165 26 0.999980892693366 0.9991438456835124 0.618953006848468 T001075 Kibara Gorilla 2025-02-28 T001059 Diara Gorilla 2025-02-20 8 Diara/Kibara Kibara_28Feb25 Diara_20Feb25
CAVAZJ01.fasta NA000358 NA000359 0.3894007425993699 563398 516 80 0.99985800446576 0.9990841288041491 0.256270787391833 T001077 Kibara Gorilla 2025-03-01 T001078 Diara Gorilla 2025-03-01 0 Diara/Kibara Kibara_01Mar25 Diara_01Mar25
CAVAZJ01.fasta NA000358 NA000361 0.7651883563688224 1449279 1269 36 0.999975160062348 0.9991243921977756 0.65922823737473 T001077 Kibara Gorilla 2025-03-01 T001086 Kibara Gorilla 2025-03-08 7 Kibara/Kibara Kibara_01Mar25 Kibara_08Mar25
CAVAZJ01.fasta NA000358 NA000389 0.4865105999872911 736487 603 61 0.999917174369677 0.9991812482772948 0.335003147675087 T001077 Kibara Gorilla 2025-03-01 T001072 Kio Gorilla 2025-02-26 3 Kibara/Kio Kibara_01Mar25 Kio_26Feb25
CAVAZJ01.fasta NA000358 NA000392 0.7119254019372526 1200223 1208 169 0.999859192833332 0.9989935203707978 0.545941045683137 T001077 Kibara Gorilla 2025-03-01 T001075 Kibara Gorilla 2025-02-28 1 Kibara/Kibara Kibara_01Mar25 Kibara_28Feb25
CAVAZJ01.fasta NA000358 NA000407 0.6818533491804197 1110816 667 41 0.999963090196756 0.9993995405179615 0.505272810637322 T001077 Kibara Gorilla 2025-03-01 T001059 Diara Gorilla 2025-02-20 9 Diara/Kibara Kibara_01Mar25 Diara_20Feb25
CAVAZJ01.fasta NA000359 NA000361 0.3770405205428454 671712 429 8 0.999988090133867 0.9993613334286122 0.305539180367241 T001078 Diara Gorilla 2025-03-01 T001086 Kibara Gorilla 2025-03-08 7 Diara/Kibara Diara_01Mar25 Kibara_08Mar25
CAVAZJ01.fasta NA000359 NA000392 0.3948506348490367 580083 341 23 0.999960350501566 0.9994121530884373 0.263860232309338 T001078 Diara Gorilla 2025-03-01 T001075 Kibara Gorilla 2025-02-28 1 Diara/Kibara Diara_01Mar25 Kibara_28Feb25
CAVAZJ01.fasta NA000361 NA000389 0.4860939099855878 890662 527 6 0.999993263437758 0.9994083052830367 0.405132165964353 T001086 Kibara Gorilla 2025-03-08 T001072 Kio Gorilla 2025-02-26 10 Kibara/Kio Kibara_08Mar25 Kio_26Feb25
CAVAZJ01.fasta NA000361 NA000392 0.7823091087777685 1496753 1011 9 0.999993986983824 0.9993245378495984 0.680822562098353 T001086 Kibara Gorilla 2025-03-08 T001075 Kibara Gorilla 2025-02-28 8 Kibara/Kibara Kibara_08Mar25 Kibara_28Feb25
CAVAZJ01.fasta NA000361 NA000394 0.34834679070791913 599828 582 10 0.999983328554185 0.9990297218535981 0.27284156823359 T001086 Kibara Gorilla 2025-03-08 T001077 Kibara Gorilla 2025-03-01 7 Kibara/Kibara Kibara_08Mar25 Kibara_01Mar25
CAVAZJ01.fasta NA000361 NA000407 0.7199866785232232 1358681 978 12 0.999991167904755 0.9992801842375069 0.618018256515505 T001086 Kibara Gorilla 2025-03-08 T001059 Diara Gorilla 2025-02-20 16 Diara/Kibara Kibara_08Mar25 Diara_20Feb25
CAVAZJ01.fasta NA000389 NA000392 0.4949421752027686 762769 524 33 0.999956736574245 0.9993130292395207 0.346957944877477 T001072 Kio Gorilla 2025-02-26 T001075 Kibara Gorilla 2025-02-28 2 Kibara/Kio Kio_26Feb25 Kibara_28Feb25
CAVAZJ01.fasta NA000389 NA000407 0.47730127316177806 698250 487 62 0.999911206587898 0.9993025420694593 0.317610423353202 T001072 Kio Gorilla 2025-02-26 T001059 Diara Gorilla 2025-02-20 6 Diara/Kio Kio_26Feb25 Diara_20Feb25
CAVAZJ01.fasta NA000392 NA000407 0.681739904524448 1131526 972 105 0.999907204960381 0.9991409830618121 0.514693092581676 T001075 Kibara Gorilla 2025-02-28 T001059 Diara Gorilla 2025-02-20 8 Diara/Kibara Kibara_28Feb25 Diara_20Feb25
CAVBDA01.fasta NA000340 NA000356 0.3198585160083869 503109 57 1 0.999998012359151 0.9998867044715957 0.271926116979647 T001161 Kibara Gorilla 2025-03-29 T001075 Kibara Gorilla 2025-02-28 29 Kibara/Kibara Kibara_29Mar25 Kibara_28Feb25
CAVBDA01.fasta NA000340 NA000389 0.32458797059362676 471257 59 25 0.999946950390127 0.9998748029206993 0.254710383057106 T001161 Kibara Gorilla 2025-03-29 T001072 Kio Gorilla 2025-02-26 31 Kibara/Kio Kibara_29Mar25 Kio_26Feb25
CAVBDA01.fasta NA000353 NA000356 0.8431431485749221 1406297 125 56 0.99996017910868 0.999911114081876 0.760091516013681 T001072 Kio Gorilla 2025-02-26 T001075 Kibara Gorilla 2025-02-28 2 Kibara/Kio Kio_26Feb25 Kibara_28Feb25
CAVBDA01.fasta NA000353 NA000361 0.6192573370126776 923673 80 46 0.999950198825775 0.9999133892622173 0.499237366552659 T001072 Kio Gorilla 2025-02-26 T001086 Kibara Gorilla 2025-03-08 10 Kibara/Kio Kio_26Feb25 Kibara_08Mar25
CAVBDA01.fasta NA000353 NA000389 0.811909949469017 1305924 61 5 0.999996171293276 0.9999532897779656 0.70584076689252 T001072 Kio Gorilla 2025-02-26 T001072 Kio Gorilla 2025-02-26 0 Kio/Kio Kio_26Feb25 Kio_26Feb25
CAVBDA01.fasta NA000356 NA000361 0.6366502273087461 1041435 39 2 0.999998079572897 0.9999625516714917 0.562886721638251 T001075 Kibara Gorilla 2025-02-28 T001086 Kibara Gorilla 2025-03-08 8 Kibara/Kibara Kibara_28Feb25 Kibara_08Mar25
CAVBDA01.fasta NA000356 NA000389 0.9025447649104195 1510162 191 58 0.999961593524403 0.9998735235027765 0.816229661306433 T001075 Kibara Gorilla 2025-02-28 T001072 Kio Gorilla 2025-02-26 2 Kibara/Kio Kibara_28Feb25 Kio_26Feb25
CAVBDA01.fasta NA000356 NA000392 0.32404128741159993 509341 72 2 0.999996073357534 0.9998586408712434 0.275294459746358 T001075 Kibara Gorilla 2025-02-28 T001075 Kibara Gorilla 2025-02-28 0 Kibara/Kibara Kibara_28Feb25 Kibara_28Feb25
CAVBDA01.fasta NA000361 NA000389 0.6322675995139498 975827 78 38 0.99996105867126 0.9999200677989029 0.527426158056998 T001086 Kibara Gorilla 2025-03-08 T001072 Kio Gorilla 2025-02-26 10 Kibara/Kio Kibara_08Mar25 Kio_26Feb25
CAVBDA01.fasta NA000389 NA000392 0.3318554588814688 481605 72 11 0.999977159705568 0.9998504998909895 0.260303388665246 T001072 Kio Gorilla 2025-02-26 T001075 Kibara Gorilla 2025-02-28 2 Kibara/Kio Kio_26Feb25 Kibara_28Feb25
CAVBQO01.fasta NA000340 NA000356 0.5825683908970974 1047638 292 48 0.999954182647059 0.9997212777696113 0.51696405660936 T001161 Kibara Gorilla 2025-03-29 T001075 Kibara Gorilla 2025-02-28 29 Kibara/Kibara Kibara_29Mar25 Kibara_28Feb25
CAVBQO01.fasta NA000340 NA000361 0.5698065594584607 911588 223 37 0.999959411488523 0.9997553719443433 0.449829263959892 T001161 Kibara Gorilla 2025-03-29 T001086 Kibara Gorilla 2025-03-08 21 Kibara/Kibara Kibara_29Mar25 Kibara_08Mar25
CAVBQO01.fasta NA000356 NA000361 0.819945585750345 1500950 127 4 0.999997335021153 0.9999153869216163 0.74065392890275 T001075 Kibara Gorilla 2025-02-28 T001086 Kibara Gorilla 2025-03-08 8 Kibara/Kibara Kibara_28Feb25 Kibara_08Mar25
CAVBQO01.fasta NA000356 NA000392 0.3626964931114236 624909 66 0 1 0.999894384622401 0.308365572508537 T001075 Kibara Gorilla 2025-02-28 T001075 Kibara Gorilla 2025-02-28 0 Kibara/Kibara Kibara_28Feb25 Kibara_28Feb25
CAVBQO01.fasta NA000361 NA000392 0.3748838101822092 554265 70 4 0.999992783235456 0.9998737066204794 0.273505812920672 T001086 Kibara Gorilla 2025-03-08 T001075 Kibara Gorilla 2025-02-28 8 Kibara/Kibara Kibara_08Mar25 Kibara_28Feb25
CAVBQZ01.fasta NA000331 NA000340 0.41012390142299826 722402 1266 73 0.99989894823104 0.998247513157494 0.32534431502466 T001070 Kibara Gorilla 2025-02-25 T001161 Kibara Gorilla 2025-03-29 32 Kibara/Kibara Kibara_25Feb25 Kibara_29Mar25
CAVBQZ01.fasta NA000331 NA000353 0.4106419361625695 650327 1140 83 0.99987237189906 0.9982470357220291 0.292884283760347 T001070 Kibara Gorilla 2025-02-25 T001072 Kio Gorilla 2025-02-26 1 Kibara/Kio Kibara_25Feb25 Kio_26Feb25
CAVBQZ01.fasta NA000331 NA000356 0.4029008348227749 724463 659 0 1 0.9990903607223557 0.326272516543019 T001070 Kibara Gorilla 2025-02-25 T001075 Kibara Gorilla 2025-02-28 3 Kibara/Kibara Kibara_25Feb25 Kibara_28Feb25
CAVBQZ01.fasta NA000331 NA000358 0.41492367862022417 674297 1853 791 0.998826926413732 0.9972519527745193 0.303679524126709 T001070 Kibara Gorilla 2025-02-25 T001077 Kibara Gorilla 2025-03-01 4 Kibara/Kibara Kibara_25Feb25 Kibara_01Mar25
CAVBQZ01.fasta NA000331 NA000375 0.4089655295610644 605125 896 275 0.999545548440405 0.9985193141912828 0.272526901405723 T001070 Kibara Gorilla 2025-02-25 T001165 Kumili Gorilla 2025-03-31 34 Kibara/Kumili Kibara_25Feb25 Kumili_31Mar25
CAVBQZ01.fasta NA000331 NA000389 0.4120906429935271 657273 1183 124 0.99981134171037 0.9982001390594167 0.296012516534012 T001070 Kibara Gorilla 2025-02-25 T001072 Kio Gorilla 2025-02-26 1 Kibara/Kio Kibara_25Feb25 Kio_26Feb25
CAVBQZ01.fasta NA000331 NA000392 0.39509064666354865 581606 793 61 0.999895118000846 0.9986365340109972 0.261934775490976 T001070 Kibara Gorilla 2025-02-25 T001075 Kibara Gorilla 2025-02-28 3 Kibara/Kibara Kibara_25Feb25 Kibara_28Feb25
CAVBQZ01.fasta NA000340 NA000353 0.8431187350391363 1548334 3247 207 0.999866307915476 0.9979029072538612 0.697314880993396 T001161 Kibara Gorilla 2025-03-29 T001072 Kio Gorilla 2025-02-26 31 Kibara/Kio Kibara_29Mar25 Kio_26Feb25
CAVBQZ01.fasta NA000340 NA000356 0.9659384603740274 1819092 2411 27 0.99998515743019 0.9986746134884876 0.819254709575608 T001161 Kibara Gorilla 2025-03-29 T001075 Kibara Gorilla 2025-02-28 29 Kibara/Kibara Kibara_29Mar25 Kibara_28Feb25
CAVBQZ01.fasta NA000340 NA000358 0.8712464308966564 1598793 6165 2818 0.99823742035398 0.99614396610443 0.720039830248561 T001161 Kibara Gorilla 2025-03-29 T001077 Kibara Gorilla 2025-03-01 28 Kibara/Kibara Kibara_29Mar25 Kibara_01Mar25
CAVBQZ01.fasta NA000340 NA000361 0.6636786678133885 1196906 1803 63 0.999947364287588 0.9984936160400232 0.539044137085591 T001161 Kibara Gorilla 2025-03-29 T001086 Kibara Gorilla 2025-03-08 21 Kibara/Kibara Kibara_29Mar25 Kibara_08Mar25
CAVBQZ01.fasta NA000340 NA000375 0.7774508512998354 1410516 2167 344 0.999756117619368 0.998463682794098 0.63524652735087 T001161 Kibara Gorilla 2025-03-29 T001165 Kumili Gorilla 2025-03-31 2 Kibara/Kumili Kibara_29Mar25 Kumili_31Mar25
CAVBQZ01.fasta NA000340 NA000389 0.8574231072598137 1572535 3269 236 0.999849923849072 0.9979211909432858 0.708214155591074 T001161 Kibara Gorilla 2025-03-29 T001072 Kio Gorilla 2025-02-26 31 Kibara/Kio Kibara_29Mar25 Kio_26Feb25
CAVBQZ01.fasta NA000340 NA000392 0.752437427662962 1366003 2493 121 0.999911420399516 0.9981749674049032 0.615199446231641 T001161 Kibara Gorilla 2025-03-29 T001075 Kibara Gorilla 2025-02-28 29 Kibara/Kibara Kibara_29Mar25 Kibara_28Feb25
CAVBQZ01.fasta NA000340 NA000407 0.42417560251219333 748010 1367 190 0.999745992700632 0.9981724843250759 0.336877252667622 T001161 Kibara Gorilla 2025-03-29 T001059 Diara Gorilla 2025-02-20 37 Diara/Kibara Kibara_29Mar25 Diara_20Feb25
CAVBQZ01.fasta NA000353 NA000356 0.8316813297536682 1562801 2176 81 0.999948169984534 0.9986076282264984 0.703830306207421 T001072 Kio Gorilla 2025-02-26 T001075 Kibara Gorilla 2025-02-28 2 Kibara/Kio Kio_26Feb25 Kibara_28Feb25
CAVBQZ01.fasta NA000353 NA000358 0.8035378612153096 1417518 3895 833 0.999412353141195 0.997252239477735 0.638399980544248 T001072 Kio Gorilla 2025-02-26 T001077 Kibara Gorilla 2025-03-01 3 Kibara/Kio Kio_26Feb25 Kibara_01Mar25
CAVBQZ01.fasta NA000353 NA000361 0.6420529358486099 1072698 1812 128 0.999880674709937 0.9983108013625457 0.483105246162556 T001072 Kio Gorilla 2025-02-26 T001086 Kibara Gorilla 2025-03-08 10 Kibara/Kio Kio_26Feb25 Kibara_08Mar25
CAVBQZ01.fasta NA000353 NA000375 0.7324577939927824 1251309 1969 273 0.999781828469227 0.9984264478238388 0.563545324471959 T001072 Kio Gorilla 2025-02-26 T001165 Kumili Gorilla 2025-03-31 33 Kio/Kumili Kio_26Feb25 Kumili_31Mar25
CAVBQZ01.fasta NA000353 NA000389 0.7935806548134725 1390822 2103 37 0.999973397027082 0.9984879445392725 0.626377046175436 T001072 Kio Gorilla 2025-02-26 T001072 Kio Gorilla 2025-02-26 0 Kio/Kio Kio_26Feb25 Kio_26Feb25
CAVBQZ01.fasta NA000353 NA000392 0.7076599335013164 1210572 2166 150 0.999876091632716 0.9982107631764158 0.545198820224795 T001072 Kio Gorilla 2025-02-26 T001075 Kibara Gorilla 2025-02-28 2 Kibara/Kio Kio_26Feb25 Kibara_28Feb25
CAVBQZ01.fasta NA000353 NA000407 0.42789260149641234 677706 1103 121 0.999821456501787 0.9983724505906691 0.305214817176727 T001072 Kio Gorilla 2025-02-26 T001059 Diara Gorilla 2025-02-20 6 Diara/Kio Kio_26Feb25 Diara_20Feb25
CAVBQZ01.fasta NA000356 NA000358 0.8750521902615377 1637831 4923 301 0.999816220354847 0.9969941953718058 0.737621164976223 T001075 Kibara Gorilla 2025-02-28 T001077 Kibara Gorilla 2025-03-01 1 Kibara/Kibara Kibara_28Feb25 Kibara_01Mar25
CAVBQZ01.fasta NA000356 NA000361 0.6518501281004642 1202123 967 0 1 0.9991955898023747 0.541393689400623 T001075 Kibara Gorilla 2025-02-28 T001086 Kibara Gorilla 2025-03-08 8 Kibara/Kibara Kibara_28Feb25 Kibara_08Mar25
CAVBQZ01.fasta NA000356 NA000375 0.7614933441048619 1410897 1459 165 0.999883053121525 0.9989659060866952 0.635418116277844 T001075 Kibara Gorilla 2025-02-28 T001165 Kumili Gorilla 2025-03-31 31 Kibara/Kumili Kibara_28Feb25 Kumili_31Mar25
CAVBQZ01.fasta NA000356 NA000389 0.8442741171050926 1583193 2328 95 0.999939994681634 0.9985295538825651 0.713014141899989 T001075 Kibara Gorilla 2025-02-28 T001072 Kio Gorilla 2025-02-26 2 Kibara/Kio Kibara_28Feb25 Kio_26Feb25
CAVBQZ01.fasta NA000356 NA000392 0.739467159473551 1374753 1417 1 0.999999272596605 0.9989692693887556 0.61914013681177 T001075 Kibara Gorilla 2025-02-28 T001075 Kibara Gorilla 2025-02-28 0 Kibara/Kibara Kibara_28Feb25 Kibara_28Feb25
CAVBQZ01.fasta NA000356 NA000407 0.41622608807207867 748233 962 61 0.999918474592807 0.9987143042341089 0.336977683981836 T001075 Kibara Gorilla 2025-02-28 T001059 Diara Gorilla 2025-02-20 8 Diara/Kibara Kibara_28Feb25 Diara_20Feb25
CAVBQZ01.fasta NA000358 NA000361 0.650334397008863 1105431 3108 1161 0.998949730919433 0.9971884269574491 0.497847031849337 T001077 Kibara Gorilla 2025-03-01 T001086 Kibara Gorilla 2025-03-08 7 Kibara/Kibara Kibara_01Mar25 Kibara_08Mar25
CAVBQZ01.fasta NA000358 NA000375 0.745386842375113 1284853 4024 2595 0.997980313701256 0.9968681242134314 0.578652355879938 T001077 Kibara Gorilla 2025-03-01 T001165 Kumili Gorilla 2025-03-31 30 Kibara/Kumili Kibara_01Mar25 Kumili_31Mar25
CAVBQZ01.fasta NA000358 NA000389 0.8105921154465032 1432079 3899 793 0.999446259598807 0.9972773848370097 0.644957740034219 T001077 Kibara Gorilla 2025-03-01 T001072 Kio Gorilla 2025-02-26 3 Kibara/Kio Kibara_01Mar25 Kio_26Feb25
CAVBQZ01.fasta NA000358 NA000392 0.7259764260250205 1255610 3297 942 0.9992497670455 0.9973741846592493 0.565482342778831 T001077 Kibara Gorilla 2025-03-01 T001075 Kibara Gorilla 2025-02-28 1 Kibara/Kibara Kibara_01Mar25 Kibara_28Feb25
CAVBQZ01.fasta NA000358 NA000407 0.42904275201292036 693561 1775 837 0.998793184737896 0.9974407442171633 0.312355348507919 T001077 Kibara Gorilla 2025-03-01 T001059 Diara Gorilla 2025-02-20 9 Diara/Kibara Kibara_01Mar25 Diara_20Feb25
CAVBQZ01.fasta NA000361 NA000375 0.609622455383828 980509 1264 295 0.999699135856989 0.9987108736380799 0.441586580574963 T001086 Kibara Gorilla 2025-03-08 T001165 Kumili Gorilla 2025-03-31 23 Kibara/Kumili Kibara_08Mar25 Kumili_31Mar25
